seed,method,eta2,R2_perm,p_perm,r_pre_post,r_within,age_R2,age_R2_gain,n
18,Original,0.3731350704577251,0.37313507045772487,0.001,1.0,1.0,0.0032501974049559197,0.0,98
18,ComBat,0.0006581379236734497,0.0006581379236735365,1.0,0.7443640545960097,0.9969086793242125,0.005773180469162522,0.0025229830642066026,98
18,ComBat-joint,0.0013153680186718834,0.0013153680186722533,1.0,0.7763063057826848,0.9984189617525776,0.005310053606362117,0.0020598562014061974,98
18,CovBat,0.001076637874946917,0.0010766378749470483,1.0,0.747006915566947,0.9596819280837158,0.007787911045362359,0.0045377136404064385,98
18,RELIEF,0.0011982151420727382,0.0011982151420729783,1.0,0.7584225146972547,0.965926961811235,0.006293369600892846,0.003043172195936926,98
18,LME,0.0030744723805615952,0.0030744723805614226,1.0,0.7817709889065946,1.0,0.006844570071423123,0.0035943726664672032,98
19,Original,0.3532351338855497,0.35323513388554945,0.001,1.0,1.0,0.006707798996327423,0.0,98
19,ComBat,0.00034078161673007956,0.0003407816167301214,1.0,0.7674638400748724,0.9991453139419928,0.008489902629719144,0.0017821036333917203,98
19,ComBat-joint,0.0013679406267611965,0.0013679406267608173,1.0,0.7936754830565771,0.9994512596334717,0.009017740800069635,0.002309941803742212,98
19,CovBat,0.0012106208984938992,0.001210620898493669,1.0,0.7646587874294433,0.9744340010409355,0.010123090579707643,0.003415291583380219,98
19,RELIEF,0.0011959741216715795,0.0011959741216715288,1.0,0.7759439655387532,0.9759730929042704,0.009509227662931411,0.002801428666603988,98
19,LME,0.00042431355329362896,0.0004243135532933639,1.0,0.7960419784860222,1.0,0.010008239311637282,0.003300440315309859,98
